Hips_quat,Hips_accel,Spine_quat,Spine_accel,Spine1_quat,Spine1_accel,Spine2_quat,Spine2_accel,Spine3_quat,Spine3_accel,Neck_quat,Neck_accel,Head_quat,Head_accel,RightShoulder_quat,RightShoulder_accel,RightArm_quat,RightArm_accel,RightForeArm_quat,RightForeArm_accel,RightHand_quat,RightHand_accel,LeftShoulder_quat,LeftShoulder_accel,LeftArm_quat,LeftArm_accel,LeftForeArm_quat,LeftForeArm_accel,LeftHand_quat,LeftHand_accel,RightUpLeg_quat,RightUpLeg_accel,RightLeg_quat,RightLeg_accel,RightFoot_quat,RightFoot_accel,LeftUpLeg_quat,LeftUpLeg_accel,LeftLeg_quat,LeftLeg_accel,LeftFoot_quat,LeftFoot_accel
0.677051 0.072225 0.090447 0.726777,0.088523 10.082449 0.181,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.430565 -0.401495 -0.585812 0.556992,9.41428 -0.042124 3.31377,NaN NaN NaN NaN,NaN NaN NaN,0.065158 0.013747 0.648086 0.75865,0.712987 0.896171 8.623611,NaN NaN NaN NaN,NaN NaN NaN,-0.413159 0.51737 -0.671017 -0.333713,9.480846 -3.960587 0.945102,0.260285 0.443386 0.041625 0.856696,-8.026785 5.048809 2.85903,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.506333 -0.035077 -0.849013 0.14688,-9.695437 2.694109 4.768788,0.451226 0.188771 -0.869659 0.066739,-9.477704 -2.076212 4.451631,NaN NaN NaN NaN,NaN NaN NaN,-0.173603 0.726373 0.169374 0.643084,-9.575935 0.452481 -1.106106,0.660796 -0.405023 -0.561208 -0.290433,-9.435592 1.036405 -1.745131,0.039055 0.535774 0.525797 0.659514,-6.646888 6.18261 4.093898,-0.027582 -0.727468 -0.081316 0.680747,9.839748 1.082343 -0.534236,-0.542167 -0.550282 -0.45287 0.445146,9.737473 0.075686 -2.255761,0.4627 0.288245 -0.83314 -0.093281,-6.890678 -5.455763 4.059225
0.675045 0.071919 0.09089 0.728616,0.140597 10.200324 0.402445,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.43065 -0.40666 -0.582832 0.556305,9.981595 0.236734 2.632357,NaN NaN NaN NaN,NaN NaN NaN,0.051768 0.02413 0.64892 0.75871,0.172614 0.960847 8.809855,NaN NaN NaN NaN,NaN NaN NaN,-0.421039 0.50475 -0.679531 -0.325871,8.763515 -3.265503 1.315507,0.23542 0.453498 0.062354 0.857339,-8.321258 4.815782 3.230596,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.506797 -0.063268 -0.850782 0.12379,-8.995821 4.633965 5.65037,0.456881 0.163351 -0.873206 0.045695,-9.352378 -0.939007 5.089303,NaN NaN NaN NaN,NaN NaN NaN,-0.172864 0.72631 0.168819 0.6435,-9.65585 0.450539 -1.126727,0.659887 -0.404558 -0.561916 -0.291774,-9.665138 1.101032 -1.630845,0.039196 0.536151 0.525817 0.659183,-6.554202 6.176606 4.099136,-0.026367 -0.72706 -0.081448 0.681216,9.955439 1.26571 -0.457082,-0.541325 -0.54993 -0.452714 0.44676,9.885602 0.193576 -2.469147,0.463161 0.288199 -0.832873 -0.093514,-6.943602 -5.451411 4.114515
0.672688 0.071532 0.091171 0.730795,0.094873 9.959552 0.618763,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.431149 -0.409863 -0.581194 0.555281,9.919118 0.091579 2.578386,NaN NaN NaN NaN,NaN NaN NaN,0.038752 0.034606 0.649428 0.758646,-0.078927 1.150758 8.859346,NaN NaN NaN NaN,NaN NaN NaN,-0.429692 0.493164 -0.686052 -0.318571,7.836056 -2.898294 0.950172,0.208992 0.462013 0.085408 0.857655,-7.938976 4.072833 3.888115,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.507099 -0.075595 -0.851461 0.110228,-7.079644 4.882905 5.043794,0.46161 0.141526 -0.875358 0.025223,-8.477866 0.327805 5.053897,NaN NaN NaN NaN,NaN NaN NaN,-0.172051 0.72642 0.168223 0.64375,-9.854113 0.495136 -1.136851,0.659366 -0.403273 -0.56321 -0.292236,-9.555725 0.585575 -1.664275,0.039354 0.536476 0.525813 0.658912,-6.579952 6.111648 4.104754,-0.025918 -0.726798 -0.081659 0.681487,9.940267 1.023836 -0.571863,-0.540943 -0.548714 -0.453566 0.447852,9.749709 0.132453 -2.371592,0.463569 0.288462 -0.832544 -0.093617,-7.153167 -5.506727 3.96214
0.670707 0.071357 0.091502 0.73259,0.09417 9.622895 0.756763,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.43162 -0.412981 -0.579548 0.554325,9.486079 -0.174371 3.072272,NaN NaN NaN NaN,NaN NaN NaN,0.025508 0.044852 0.649584 0.758537,-0.334875 1.292238 8.76547,NaN NaN NaN NaN,NaN NaN NaN,-0.440133 0.481975 -0.690739 -0.311228,8.197366 -2.709734 0.983136,0.184496 0.469235 0.108935 0.856687,-7.994495 3.088669 3.214297,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.513172 -0.071519 -0.848677 0.106244,-7.451805 3.416811 4.753375,0.466639 0.126292 -0.875349 0.007868,-8.052259 0.043797 4.8192,NaN NaN NaN NaN,NaN NaN NaN,-0.170859 0.726578 0.167479 0.644083,-9.662758 0.432748 -0.89039,0.658533 -0.402938 -0.563804 -0.29343,-9.452874 0.504771 -1.5645,0.039536 0.536703 0.525843 0.658692,-6.561052 6.074844 4.106941,-0.025871 -0.726618 -0.081718 0.681674,9.712468 0.903304 -0.704375,-0.540703 -0.547394 -0.454556 0.448753,9.611779 0.352036 -1.938172,0.463899 0.288742 -0.832248 -0.093749,-7.089894 -5.569721 3.890138
0.669078 0.07123 0.091919 0.734038,0.155471 9.516583 0.907246,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.431545 -0.417592 -0.576728 0.55387,9.254531 -0.140111 2.960948,NaN NaN NaN NaN,NaN NaN NaN,0.011936 0.054545 0.649523 0.758289,-0.736299 1.172879 8.782108,NaN NaN NaN NaN,NaN NaN NaN,-0.450232 0.471401 -0.694753 -0.303956,8.936088 -2.891617 1.140495,0.165208 0.476035 0.129698 0.853976,-8.33796 2.765439 3.231793,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.517877 -0.066037 -0.846546 0.103933,-8.837065 1.679634 4.002335,0.47207 0.114573 -0.874055 -0.007121,-8.022945 -0.439718 4.562774,NaN NaN NaN NaN,NaN NaN NaN,-0.169323 0.726918 0.166498 0.644359,-9.696415 0.507868 -0.938059,0.657814 -0.402561 -0.56441 -0.294392,-9.535477 0.519504 -1.484473,0.039683 0.536904 0.525871 0.658497,-6.499361 6.079945 4.126589,-0.025539 -0.726435 -0.081541 0.681903,9.692652 0.701344 -0.671689,-0.54048 -0.546052 -0.455553 0.449644,9.718135 0.236554 -1.832426,0.464158 0.288954 -0.83201 -0.093928,-7.048339 -5.547887 3.904048
0.667911 0.071311 0.092522 0.735016,0.256706 9.544567 0.864418,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.431455 -0.422348 -0.573576 0.553606,9.372072 0.140176 2.826353,NaN NaN NaN NaN,NaN NaN NaN,-0.001897 0.063638 0.649397 0.75778,-0.98101 0.822506 8.6403,NaN NaN NaN NaN,NaN NaN NaN,-0.45985 0.460981 -0.69868 -0.296447,9.090088 -2.876086 1.182591,0.149557 0.482807 0.147754 0.850117,-8.653692 2.946248 3.3437,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.519599 -0.072521 -0.846027 0.094844,-8.713979 1.007932 2.863331,0.477829 0.105228 -0.871899 -0.019959,-8.484085 -0.686621 4.677158,NaN NaN NaN NaN,NaN NaN NaN,-0.167711 0.72719 0.165629 0.644697,-9.7558 0.534097 -1.102822,0.657086 -0.402487 -0.564768 -0.295429,-9.510612 0.547253 -1.461384,0.039853 0.537083 0.525906 0.658313,-6.477581 6.064197 4.106402,-0.025006 -0.726387 -0.08149 0.68198,9.703415 0.664431 -0.560793,-0.540604 -0.544269 -0.45712 0.450066,9.670665 0.127199 -1.505808,0.464348 0.289138 -0.831819 -0.094118,-7.035378 -5.578153 3.913719
0.66695 0.071522 0.093205 0.735782,0.316885 9.782392 0.851299,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.431904 -0.426182 -0.571003 0.552976,9.390082 0.254583 2.739348,NaN NaN NaN NaN,NaN NaN NaN,-0.015471 0.072685 0.649338 0.75686,-1.245177 0.329957 8.580572,NaN NaN NaN NaN,NaN NaN NaN,-0.468918 0.450878 -0.702299 -0.289139,9.33787 -2.617954 1.334721,0.136419 0.489566 0.16366 0.845535,-8.882556 2.596056 3.156903,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.523288 -0.090214 -0.84375 0.07821,-8.912833 1.914131 2.881353,0.483647 0.096448 -0.869356 -0.031666,-9.17371 -0.987468 4.622641,NaN NaN NaN NaN,NaN NaN NaN,-0.166094 0.727152 0.165063 0.645304,-9.723487 0.594982 -0.93315,0.65653 -0.402464 -0.564977 -0.296297,-9.574844 0.560936 -1.552388,0.039965 0.537299 0.525909 0.658127,-6.497626 6.087885 4.117605,-0.02423 -0.726391 -0.081461 0.682006,9.732914 0.551541 -0.446336,-0.540711 -0.542705 -0.458457 0.450467,9.73689 -0.115689 -1.294067,0.464477 0.289266 -0.831679 -0.094318,-7.050555 -5.627788 3.91675
0.665238 0.071928 0.094008 0.737189,0.280071 9.992346 0.846646,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.43305 -0.430245 -0.568136 0.551886,9.600704 0.206953 2.301717,NaN NaN NaN NaN,NaN NaN NaN,-0.0281 0.081972 0.649244 0.755627,-1.687509 0.345824 8.857118,NaN NaN NaN NaN,NaN NaN NaN,-0.477505 0.441502 -0.705244 -0.282303,9.217516 -2.292874 1.472945,0.126529 0.496467 0.177435 0.840254,-9.023209 2.289209 3.064582,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.525604 -0.107715 -0.841655 0.061275,-9.466813 3.47714 3.862271,0.488814 0.086562 -0.86699 -0.043548,-9.33339 -1.087653 4.891502,NaN NaN NaN NaN,NaN NaN NaN,-0.164882 0.727036 0.165001 0.64576,-9.584819 0.581082 -1.106425,0.655878 -0.402706 -0.56502 -0.297329,-9.530572 0.643068 -1.664774,0.040099 0.537479 0.525917 0.657966,-6.47656 6.11037 4.061662,-0.022692 -0.726159 -0.081002 0.682362,9.81826 0.519592 -0.477521,-0.540089 -0.542189 -0.458665 0.451622,9.693923 -0.176374 -1.284921,0.464597 0.289325 -0.831571 -0.094497,-6.950656 -5.544533 3.957496
0.662908 0.07229 0.094829 0.739144,0.190322 10.009717 0.780469,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.434029 -0.433767 -0.565681 0.550881,9.786687 0.081319 2.077656,NaN NaN NaN NaN,NaN NaN NaN,-0.040217 0.09133 0.648977 0.754235,-1.927941 0.676095 8.990899,NaN NaN NaN NaN,NaN NaN NaN,-0.486528 0.433102 -0.706725 -0.276139,9.139878 -2.207231 1.374256,0.118871 0.502764 0.190146 0.834831,-9.405221 2.503238 4.161087,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.525946 -0.117815 -0.840861 0.049526,-8.423801 4.116565 4.415313,0.493301 0.075591 -0.864743 -0.05621,-9.170146 -0.879395 4.97065,NaN NaN NaN NaN,NaN NaN NaN,-0.163927 0.727015 0.165097 0.646003,-9.76535 0.464354 -1.080093,0.655414 -0.402839 -0.565034 -0.298143,-9.728315 0.710747 -1.845526,0.040177 0.537709 0.52585 0.657827,-6.503383 6.139207 4.139298,-0.020643 -0.725837 -0.08013 0.682872,9.870195 0.594118 -0.702916,-0.539217 -0.542169 -0.458377 0.452977,9.734059 -0.274509 -1.694927,0.46478 0.28942 -0.831414 -0.09469,-6.959806 -5.475798 4.046817
0.660674 0.072629 0.095844 0.740978,0.205118 9.895627 0.768163,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.43506 -0.436432 -0.563828 0.549861,9.799902 -0.229681 2.254284,NaN NaN NaN NaN,NaN NaN NaN,-0.052622 0.100384 0.648616 0.752629,-2.117445 0.905138 8.739049,NaN NaN NaN NaN,NaN NaN NaN,-0.496171 0.424833 -0.707192 -0.270577,9.270922 -2.384411 1.376523,0.112131 0.508531 0.202691 0.8293,-9.163142 2.704632 4.124403,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.529396 -0.123304 -0.838368 0.040934,-8.160965 3.877422 4.485061,0.497546 0.064871 -0.862244 -0.069107,-9.02216 -0.686254 4.728955,NaN NaN NaN NaN,NaN NaN NaN,-0.163079 0.726915 0.165159 0.646314,-9.860392 0.333285 -1.145969,0.654857 -0.402932 -0.565116 -0.299085,-9.710749 0.719066 -2.011529,0.040223 0.537941 0.525784 0.657687,-6.577304 6.059879 4.141466,-0.01828 -0.72562 -0.078598 0.683348,9.91315 0.784695 -0.620538,-0.538161 -0.542334 -0.45795 0.454466,9.78662 -0.143541 -1.777276,0.465041 0.289669 -0.831164 -0.094841,-7.013357 -5.4894 3.989242
0.65861 0.072814 0.097073 0.742636,0.119985 9.703932 0.869239,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.435742 -0.439699 -0.561402 0.549201,9.677494 -0.415768 2.429852,NaN NaN NaN NaN,NaN NaN NaN,-0.065475 0.10911 0.648167 0.750791,-2.58489 0.707405 8.392147,NaN NaN NaN NaN,NaN NaN NaN,-0.50548 0.416567 -0.707407 -0.265588,9.621694 -2.533492 1.621999,0.106272 0.513944 0.214721 0.823689,-9.17478 2.889196 4.21226,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.532801 -0.129159 -0.835712 0.03204,-9.028456 3.532162 4.263452,0.501866 0.054647 -0.859324 -0.081889,-9.03803 -0.497591 4.571104,NaN NaN NaN NaN,NaN NaN NaN,-0.162125 0.727 0.164885 0.646529,-9.763303 0.371443 -1.077821,0.654212 -0.402894 -0.565358 -0.300089,-9.602677 0.696802 -1.891926,0.040238 0.538114 0.525758 0.657566,-6.529974 6.098052 4.086472,-0.015595 -0.725545 -0.076189 0.683767,9.624576 1.458961 -0.508616,-0.536876 -0.542669 -0.457311 0.456225,9.789508 0.163108 -1.75263,0.465332 0.289915 -0.830901 -0.094968,-6.960033 -5.586763 3.887542
0.656765 0.073006 0.09833 0.744084,0.067792 9.417995 0.854123,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.435402 -0.443941 -0.558119 0.549404,9.456868 -0.412864 2.377039,NaN NaN NaN NaN,NaN NaN NaN,-0.078554 0.117343 0.647787 0.74862,-3.228439 0.411698 8.272055,NaN NaN NaN NaN,NaN NaN NaN,-0.513133 0.409367 -0.707461 -0.261938,9.954225 -2.726095 1.724944,0.099993 0.519193 0.226517 0.818004,-9.170089 2.93986 4.169274,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.533862 -0.136737 -0.83416 0.021712,-8.961812 3.386546 3.872444,0.5061 0.044864 -0.856115 -0.094433,-9.085055 -0.352951 4.606229,NaN NaN NaN NaN,NaN NaN NaN,-0.161039 0.7272 0.164271 0.646732,-9.58166 0.539057 -1.168436,0.653576 -0.402742 -0.565735 -0.300968,-9.598138 0.631259 -1.627026,0.040225 0.538227 0.525747 0.657483,-6.563834 6.115931 4.059422,-0.01392 -0.725536 -0.074622 0.683985,9.602462 1.627097 -0.410669,-0.535799 -0.542768 -0.456884 0.457798,9.84178 0.240977 -1.733246,0.465643 0.290135 -0.830646 -0.095004,-6.995215 -5.5814 3.92104
0.655638 0.073391 0.099473 0.744887,0.250201 9.587034 0.923811,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.434586 -0.448796 -0.554251 0.550021,9.342715 0.031825 2.261826,NaN NaN NaN NaN,NaN NaN NaN,-0.091177 0.125173 0.647579 0.746096,-4.090609 -0.15403 8.261641,NaN NaN NaN NaN,NaN NaN NaN,-0.520227 0.402207 -0.707732 -0.258282,9.507568 -2.896874 1.490077,0.09325 0.524209 0.23797 0.81233,-8.987674 2.538748 3.872021,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.534992 -0.14556 -0.832155 0.010709,-8.569369 3.361677 3.484933,0.510371 0.035212 -0.852549 -0.106968,-9.298062 -0.4519 4.729984,NaN NaN NaN NaN,NaN NaN NaN,-0.160196 0.727517 0.163785 0.646707,-9.617662 0.661259 -0.96086,0.652904 -0.402733 -0.565992 -0.301953,-9.540422 0.63163 -1.329991,0.040191 0.538288 0.525755 0.657428,-6.481439 6.168603 4.060182,-0.012748 -0.725671 -0.073658 0.683969,9.733013 1.375806 -0.499721,-0.535276 -0.541993 -0.457431 0.458782,9.821959 0.293338 -1.530143,0.465843 0.290251 -0.830502 -0.094931,-7.049225 -5.686066 3.849126
0.654807 0.073776 0.100405 0.745455,0.318622 9.880435 0.772757,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.434207 -0.453094 -0.550824 0.550239,9.62413 0.347774 2.395097,NaN NaN NaN NaN,NaN NaN NaN,-0.102444 0.132637 0.647651 0.743277,-4.833263 -0.46468 8.186662,NaN NaN NaN NaN,NaN NaN NaN,-0.528022 0.39414 -0.708212 -0.253539,9.50758 -2.907178 1.561441,0.086969 0.529429 0.248391 0.806501,-8.866998 2.230627 3.722555,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.536099 -0.154051 -0.829979 0.000691,-8.600656 3.418486 3.26965,0.513738 0.02427 -0.849093 -0.12052,-9.383626 -0.623329 5.045379,NaN NaN NaN NaN,NaN NaN NaN,-0.15936 0.727671 0.163515 0.646809,-9.7699 0.750943 -0.889986,0.652512 -0.402786 -0.566043 -0.302634,-9.595369 0.701722 -1.401492,0.040135 0.538301 0.525746 0.657428,-6.523875 6.122777 4.075795,-0.011859 -0.725761 -0.073099 0.68395,9.76131 1.289955 -0.420364,-0.534882 -0.541241 -0.457965 0.459594,9.726362 0.085076 -1.485623,0.465971 0.290296 -0.830418 -0.0949,-7.093762 -5.601657 3.84114
0.654174 0.074272 0.101289 0.745842,0.256232 10.230649 0.70668,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.434126 -0.456714 -0.547994 0.550137,9.761734 0.322549 2.57894,NaN NaN NaN NaN,NaN NaN NaN,-0.112226 0.139819 0.64795 0.740282,-5.324315 -0.450477 8.294138,NaN NaN NaN NaN,NaN NaN NaN,-0.536131 0.385626 -0.708662 -0.248303,9.359882 -2.700224 1.670365,0.080984 0.534871 0.257882 0.800532,-8.754256 2.221889 3.70997,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.53622 -0.163441 -0.828051 -0.009344,-8.093508 3.558354 2.937694,0.515986 0.012672 -0.845759 -0.135237,-9.078835 -0.174031 4.969868,NaN NaN NaN NaN,NaN NaN NaN,-0.158889 0.727572 0.163716 0.646985,-9.65723 0.769041 -0.721343,0.652417 -0.40221 -0.566533 -0.302687,-9.583291 0.497047 -1.39881,0.040032 0.538251 0.525717 0.657499,-6.492088 6.143491 4.064199,-0.011214 -0.725654 -0.072973 0.684088,9.687118 1.007625 -0.354621,-0.534573 -0.540457 -0.458531 0.460312,9.684513 -0.02683 -1.474682,0.466092 0.290343 -0.830334 -0.094894,-7.017182 -5.531536 3.941097
0.652169 0.074403 0.10227 0.74745,0.327528 10.186493 0.716262,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.434014 -0.459767 -0.545715 0.549947,9.684237 0.21866 2.596712,NaN NaN NaN NaN,NaN NaN NaN,-0.120813 0.146611 0.648386 0.737228,-5.483327 -0.2631 8.429754,NaN NaN NaN NaN,NaN NaN NaN,-0.544049 0.376968 -0.709123 -0.243003,9.496017 -2.520359 1.831611,0.074827 0.540322 0.266892 0.794494,-8.952026 2.594502 4.353576,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.536601 -0.176069 -0.824997 -0.020975,-7.849398 3.973601 3.031483,0.51758 0.00182 -0.842357 -0.150139,-8.893736 0.082556 4.637856,NaN NaN NaN NaN,NaN NaN NaN,-0.158628 0.727254 0.164123 0.647304,-9.759442 0.663821 -0.873597,0.65231 -0.402097 -0.566589 -0.302963,-9.596661 0.690779 -1.588339,0.039946 0.5382 0.525661 0.65759,-6.560209 6.100175 4.056453,-0.010484 -0.725465 -0.072726 0.684326,9.787506 0.787489 -0.417084,-0.534538 -0.539561 -0.459262 0.460675,9.776128 -0.222797 -1.522089,0.466203 0.29054 -0.830203 -0.094887,-7.055668 -5.563134 3.882159
0.649537 0.074672 0.103546 0.749536,0.289916 9.868587 0.85695,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.434325 -0.462436 -0.543776 0.549384,9.619452 0.05978 2.159164,NaN NaN NaN NaN,NaN NaN NaN,-0.128672 0.152756 0.648953 0.734145,-5.612781 -0.167668 8.38376,NaN NaN NaN NaN,NaN NaN NaN,-0.550776 0.368199 -0.710198 -0.238104,9.719731 -2.498136 2.009004,0.067359 0.545305 0.276476 0.788458,-9.03525 2.856599 4.712397,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.537289 -0.186611 -0.821901 -0.031247,-8.444772 4.365038 3.775667,0.51897 -0.008318 -0.838732 -0.164711,-8.843325 0.342444 4.242961,NaN NaN NaN NaN,NaN NaN NaN,-0.158284 0.727076 0.16421 0.647566,-9.736792 0.556824 -0.966817,0.652495 -0.401328 -0.5671 -0.302627,-9.578544 0.596824 -1.862543,0.039908 0.538147 0.525637 0.657656,-6.553414 6.008325 4.127594,-0.009188 -0.725199 -0.071491 0.684756,9.765559 1.051743 -0.445399,-0.533931 -0.539253 -0.459369 0.461632,9.728596 0.003839 -1.45128,0.466339 0.290771 -0.830042 -0.094923,-7.056352 -5.526857 3.887735
0.647242 0.075022 0.104826 0.751307,0.164872 9.613508 1.036869,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.434582 -0.465188 -0.541853 0.548757,9.714555 -0.09178 1.799424,NaN NaN NaN NaN,NaN NaN NaN,-0.135732 0.158168 0.649599 0.73115,-5.713706 -0.268861 8.398677,NaN NaN NaN NaN,NaN NaN NaN,-0.556216 0.359541 -0.711861 -0.233682,9.812921 -2.452775 1.842845,0.058267 0.549425 0.287092 0.782505,-9.143654 2.835836 4.817989,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.538427 -0.191354 -0.819791 -0.037713,-8.753864 4.074906 4.097207,0.520419 -0.017328 -0.834946 -0.178128,-9.147238 0.556656 4.378932,NaN NaN NaN NaN,NaN NaN NaN,-0.157836 0.726966 0.163951 0.647865,-9.65079 0.503928 -1.110985,0.652446 -0.400832 -0.567501 -0.302639,-9.613967 0.390708 -1.8232,0.039926 0.538147 0.525632 0.657659,-6.512122 6.014417 4.147274,-0.008005 -0.725031 -0.070152 0.685088,9.739591 1.226333 -0.361912,-0.533373 -0.538901 -0.459534 0.462523,9.802642 0.071846 -1.50201,0.466467 0.291014 -0.829878 -0.094985,-7.050716 -5.593436 3.834136
0.645549 0.075448 0.105999 0.752554,0.275247 9.494404 1.105299,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.434177 -0.467723 -0.539953 0.548795,9.836171 -0.11113 1.666523,NaN NaN NaN NaN,NaN NaN NaN,-0.141914 0.163024 0.650244 0.728331,-5.555083 -0.382431 8.489673,NaN NaN NaN NaN,NaN NaN NaN,-0.560845 0.352149 -0.713195 -0.229773,9.808621 -2.299298 1.717964,0.048029 0.552923 0.298156 0.776578,-9.17072 2.543377 4.428743,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.540803 -0.192521 -0.817779 -0.041285,-8.925859 3.780347 3.637748,0.521907 -0.025505 -0.831086 -0.19042,-9.322308 0.608909 4.598009,NaN NaN NaN NaN,NaN NaN NaN,-0.157618 0.726868 0.16356 0.648126,-9.704858 0.661824 -1.044283,0.65213 -0.400869 -0.567531 -0.303215,-9.682284 0.653774 -1.667042,0.039971 0.538185 0.525623 0.657632,-6.549355 6.101429 4.096767,-0.006698 -0.724824 -0.068791 0.685459,9.743327 1.218835 -0.336801,-0.533101 -0.538272 -0.460049 0.463057,9.768555 -0.006351 -1.346045,0.466584 0.291199 -0.829737 -0.095077,-7.012255 -5.601172 3.886526
0.644264 0.075871 0.107149 0.753449,0.345026 9.521264 1.219537,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.433256 -0.470277 -0.537813 0.549441,10.005616 0.144288 1.596278,NaN NaN NaN NaN,NaN NaN NaN,-0.147279 0.167763 0.650726 0.725755,-5.291433 -0.402138 8.478977,NaN NaN NaN NaN,NaN NaN NaN,-0.56514 0.345177 -0.71448 -0.225807,9.849564 -2.375084 1.849317,0.037127 0.556024 0.308928 0.770728,-9.197078 2.256076 4.165723,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.54346 -0.192419 -0.815931 -0.043393,-9.183137 3.451829 2.982163,0.523491 -0.032875 -0.827229 -0.201415,-9.315424 0.62708 4.688359,NaN NaN NaN NaN,NaN NaN NaN,-0.157785 0.726808 0.163353 0.648205,-9.67431 0.920485 -1.060855,0.651991 -0.400573 -0.567761 -0.303473,-9.647989 0.818443 -1.500077,0.039965 0.538191 0.525641 0.657613,-6.526849 6.153412 4.074122,-0.005794 -0.724626 -0.067705 0.685784,9.76872 1.361484 -0.447726,-0.532527 -0.538038 -0.460094 0.463944,9.828973 -0.207255 -1.361649,0.466751 0.291365 -0.829579 -0.095124,-6.909217 -5.592658 3.88595
